customer_id,customer_name,city,subscription_type,join_date,age,is_active
1315,William Hooper,Hyderabad,Basic,2024-06-06,57,1
1316,Jamie Diaz,Delhi,Enterprise,2024-07-14,48,1
1317,Christian Ryan,Pune,Basic,2025-09-25,53,1
1318,Craig Combs,Hyderabad,Enterprise,2025-08-30,32,1
1319,Tammy Raymond,Delhi,Enterprise,2023-08-31,54,1
1320,George Harding,Bangalore,Enterprise,2025-10-24,21,0
1321,Gina Scott,Chennai,Basic,2025-10-05,45,0
1322,Kimberly Kelley,Bangalore,Premium,2023-09-01,60,1
1323,Amanda Adams,Mumbai,Enterprise,2024-05-28,37,1
1324,Joshua Gray,Bangalore,Premium,2023-10-14,60,1
1325,Kaylee Wade,Bangalore,Basic,2023-06-22,52,1
1326,Megan Lawson,Mumbai,Premium,2026-04-24,65,1
1327,Maxwell Graham,Bangalore,Premium,2023-10-28,38,1
1328,Cheyenne Duncan,Mumbai,Enterprise,2026-01-28,29,1
1329,Joseph Lewis,Delhi,Enterprise,2024-03-22,38,1
1330,Matthew Anderson,Pune,Premium,2024-11-01,45,1
1331,Charles Jones,Mumbai,Enterprise,2024-06-18,30,1
1332,Monica Reyes,Delhi,Basic,2025-09-26,47,1
1333,Mrs. Jasmine Garcia,Mumbai,Enterprise,2024-09-30,54,1
1334,Frederick Johnson,Hyderabad,Premium,2024-10-31,37,0
1335,Michael Peck,Hyderabad,Basic,2024-02-25,65,1
1336,Maria Marsh,Delhi,Basic,2025-05-31,37,1
1337,Rebecca Simpson,Chennai,Basic,2025-10-05,49,1
1338,Adam Mosley,Bangalore,Premium,2025-04-18,44,1
1339,Daniel Dean,Bangalore,Basic,2024-04-25,47,0
1340,Donna Nelson,Bangalore,Enterprise,2025-10-26,59,1
1341,Carolyn Russell,Pune,Enterprise,2024-12-27,62,1
1342,Matthew Torres,Bangalore,Premium,2024-01-05,41,1
1343,Nicole Ryan,Chennai,Premium,2023-10-15,26,1
1344,Benjamin Kelly,Pune,Premium,2023-12-24,50,1
1345,Melanie Davis,Mumbai,Enterprise,2024-03-14,42,1
1346,Kelsey Calhoun,Chennai,Enterprise,2023-10-30,57,1
1347,Stanley Brock,Delhi,Basic,2023-10-31,31,1
1348,Tammy Williams,Mumbai,Premium,2025-01-14,41,1
1349,Rachel Neal,Chennai,Premium,2025-03-24,59,1
1350,Michael Rivera,Bangalore,Premium,2025-01-06,44,1
1351,Diana Kelly,Hyderabad,Basic,2025-04-02,32,0
1352,Ryan Coleman,Mumbai,Enterprise,2025-11-22,36,1
1353,Katherine Moore,Chennai,Enterprise,2025-04-14,26,1
1354,John Mcintyre,Mumbai,Premium,2025-10-05,27,0
1355,Scott Young,Delhi,Premium,2024-07-12,56,0
1356,Sergio Bradford,Delhi,Premium,2025-02-26,54,0
1357,Dr. Patrick Clements Jr.,Delhi,Premium,2025-07-19,60,1
1358,Mr. Christopher Williams,Delhi,Enterprise,2026-03-01,45,1
1359,Teresa Golden,Mumbai,Basic,2025-10-16,39,1
1360,William Larsen,Chennai,Basic,2024-02-16,29,1
1361,Jeanne Carey,Delhi,Basic,2025-07-17,63,1
1362,Geoffrey Olson,Bangalore,Premium,2023-11-11,50,1
1363,Steven Anderson,Pune,Premium,2025-06-10,29,1
1364,Patrick Simon,Pune,Enterprise,2024-06-30,50,1
1365,Michael Love,Pune,Enterprise,2026-02-27,61,1
1366,Morgan Vaughan,Bangalore,Premium,2025-04-01,55,1
1367,Laura Thomas,Delhi,Premium,2025-08-27,40,1
1368,Joel Huynh,Hyderabad,Premium,2025-03-17,30,1
1369,Andrew Woods,Delhi,Basic,2024-07-09,54,1
1370,Stephanie Romero,Bangalore,Premium,2024-09-12,51,0
1371,Elizabeth Harper,Chennai,Premium,2025-12-20,51,1
1372,Dawn Clements,Delhi,Premium,2024-09-10,39,1
1373,Francisco Baldwin,Delhi,Enterprise,2024-07-26,44,1
1374,Allen Blanchard,Hyderabad,Enterprise,2024-04-10,48,1
1375,Nancy Jones,Mumbai,Basic,2025-07-21,62,1
1376,Rachel Davis,Hyderabad,Basic,2024-10-13,37,0
1377,Luis Cochran,Hyderabad,Enterprise,2023-05-15,36,1
1378,Monica Clark,Bangalore,Enterprise,2023-05-17,55,1
1379,Corey Cruz,Hyderabad,Basic,2024-01-17,25,1
1380,Jennifer Cook,Mumbai,Premium,2026-04-03,28,1
1381,Brittany Wilkerson,Pune,Premium,2023-09-02,38,1
1382,Candace Smith,Mumbai,Premium,2024-07-31,22,1
1383,Jacob Lang,Delhi,Enterprise,2026-04-09,22,1
1384,Theresa Edwards,Delhi,Premium,2023-07-23,38,1
1385,Rachel Chandler,Chennai,Premium,2024-06-02,21,1
1386,Ronald Castro,Delhi,Basic,2024-06-07,21,1
1387,Stephen Hoffman,Mumbai,Premium,2025-04-13,47,1
1388,Kyle Serrano,Hyderabad,Premium,2026-01-17,50,0
1389,Eric Jones,Bangalore,Basic,2025-12-22,30,0
1390,Laura Craig,Bangalore,Premium,2024-10-07,25,1
1391,Sarah Stark,Mumbai,Basic,2023-10-15,37,1
1392,Richard Anderson,Delhi,Basic,2025-03-13,36,1
1393,Anthony Brown,Hyderabad,Basic,2024-01-01,23,1
1394,Daniel Simpson,Hyderabad,Enterprise,2025-11-30,27,1
1395,Selena Robbins,Hyderabad,Premium,2024-08-05,64,1
1396,Martin Miles,Bangalore,Basic,2025-01-29,61,0
1397,Abigail Cross,Chennai,Enterprise,2024-01-23,54,0
1398,Vanessa Torres,Bangalore,Premium,2024-11-26,61,1
1399,Douglas Morgan,Mumbai,Premium,2024-03-10,24,1
1400,Patrick Stewart,Delhi,Basic,2023-10-18,61,1
1401,Kelly Davis,Bangalore,Basic,2025-01-11,31,1
1402,Jason Tucker,Pune,Basic,2024-02-07,46,1
1403,Brian Dunn,Delhi,Basic,2024-06-22,58,1
1404,Brittney Jones,Chennai,Enterprise,2026-01-19,30,1
1405,Jared Jarvis,Delhi,Basic,2025-03-24,31,1
1406,Anthony Tran,Delhi,Enterprise,2025-12-29,60,1
1407,Stephanie Kelly,Chennai,Basic,2025-12-20,24,1
1408,Donna Welch,Chennai,Basic,2026-04-05,65,0
1409,Daniel Watson,Mumbai,Premium,2023-09-25,35,1
1410,Jamie Brown,Pune,Enterprise,2025-07-24,43,1
1411,Christopher Booker,Chennai,Basic,2023-11-08,22,1
1412,Charles Smith,Bangalore,Enterprise,2025-10-30,29,1
1413,Corey Fisher,Delhi,Premium,2024-08-26,49,1
1414,Barry Lopez,Pune,Enterprise,2025-03-26,52,1
1415,Kevin Carrillo,Pune,Basic,2023-08-21,55,1
1416,Eddie Hoffman,Bangalore,Enterprise,2024-02-16,50,1
1417,Jasmine Williams,Pune,Enterprise,2025-10-16,31,0
1418,Jennifer Smith,Pune,Basic,2025-05-26,49,1
1419,Gina Adkins,Bangalore,Enterprise,2025-08-09,44,1
1420,Gregory Barnes,Delhi,Enterprise,2023-10-30,53,1
1421,Bradley Adams,Chennai,Basic,2024-12-03,22,1
1422,Wesley Howell,Pune,Basic,2025-07-19,41,0
1423,Ashley Ray,Chennai,Enterprise,2023-08-15,45,1
1424,Victoria Watson,Pune,Enterprise,2025-10-30,52,1
1425,Alison Sanchez,Pune,Premium,2026-04-20,41,1
1426,Shawn Le,Chennai,Premium,2026-04-27,28,0
1427,Andrew Jones,Pune,Enterprise,2025-05-04,25,0
1428,Adam Foster,Mumbai,Basic,2024-11-07,23,1
1429,Elizabeth Schroeder,Delhi,Premium,2026-02-04,33,0
1430,James Olsen,Delhi,Enterprise,2025-12-26,62,1
1431,Scott Porter,Chennai,Premium,2025-02-11,54,1
1432,Kayla Mccoy,Delhi,Premium,2024-05-18,35,0
1433,Thomas Robinson,Delhi,Basic,2025-06-28,62,1
1434,Joshua Curtis,Delhi,Premium,2024-09-20,61,0
1435,Lauren Olson,Bangalore,Enterprise,2023-07-25,47,1
1436,Justin Scott,Chennai,Basic,2024-12-25,60,1
1437,Susan Jackson,Pune,Basic,2024-07-19,25,1
1438,Nicholas House,Delhi,Basic,2025-10-15,54,0
1439,Ethan Graham,Delhi,Enterprise,2024-10-12,35,1
1440,Gina Smith,Mumbai,Basic,2024-08-24,54,1
1441,Emily Peters,Pune,Enterprise,2024-12-28,32,1
1442,Ebony Gross,Chennai,Basic,2024-09-19,61,1
1443,Robert Skinner,Chennai,Premium,2023-10-08,65,1
1444,Katherine Walker,Delhi,Basic,2026-02-17,32,1
1445,Angel Diaz,Pune,Premium,2025-11-10,63,1
1446,Alison Williams,Pune,Enterprise,2023-06-24,49,1
1447,Karen Roberts,Bangalore,Enterprise,2023-07-30,41,1
1448,William Wilcox,Hyderabad,Enterprise,2023-06-29,48,1
1449,Jamie Reid,Pune,Basic,2024-06-01,57,1
1450,Dawn Kane,Hyderabad,Enterprise,2024-10-17,37,1
1451,Alexis Edwards,Hyderabad,Premium,2025-11-02,46,0
1452,Crystal Brandt,Chennai,Basic,2025-04-06,39,0
1453,Loretta Grimes,Pune,Basic,2023-08-12,40,0
1454,David Boone,Bangalore,Basic,2023-11-06,34,1
1455,Michael Paul,Delhi,Enterprise,2024-06-05,38,1
1456,Shannon Dixon MD,Delhi,Basic,2024-02-26,50,1
1457,Jon Hoffman,Mumbai,Basic,2024-09-28,37,1
1458,Barbara Harrington,Pune,Basic,2023-08-26,35,1
1459,Steven Smith,Bangalore,Basic,2024-11-25,57,1
1460,Angel Cowan,Pune,Basic,2023-06-01,25,1
1461,Ashley Harrison DVM,Hyderabad,Basic,2023-12-20,52,0
1462,Michael Taylor,Pune,Enterprise,2024-07-17,40,0
1463,Brian Alexander,Chennai,Enterprise,2024-03-23,45,0
1464,Timothy Vaughn,Delhi,Premium,2025-12-20,43,1
1465,Amy Medina,Hyderabad,Basic,2024-01-26,35,0
1466,Yvonne Liu,Chennai,Enterprise,2025-11-21,45,0
1467,Mark Jackson,Bangalore,Enterprise,2025-03-28,23,1
1468,April Pruitt,Pune,Enterprise,2025-03-14,30,1
1469,Gregory Kelly,Pune,Enterprise,2026-01-15,35,1
1470,Thomas Clark,Delhi,Enterprise,2025-03-24,46,1
1471,Timothy Torres,Pune,Enterprise,2024-07-17,53,0
1472,Stephen Reid,Mumbai,Premium,2024-11-23,39,1
1473,Victoria Torres,Mumbai,Basic,2023-07-08,42,0
1474,Anthony Kemp,Hyderabad,Enterprise,2026-01-18,24,1
1475,Mr. Jeffrey Bowen,Bangalore,Basic,2025-06-29,46,1
1476,Daryl Olson,Chennai,Basic,2025-04-13,29,1
1477,Melanie Mason,Pune,Basic,2025-12-30,52,1
1478,Austin Cruz,Chennai,Enterprise,2025-06-06,33,1
1479,Samantha Walker,Mumbai,Basic,2023-09-14,38,1
1480,Michael Williams,Bangalore,Enterprise,2025-02-23,57,0
1481,Grant Moreno,Delhi,Enterprise,2025-10-25,47,1
1482,Marissa White,Bangalore,Premium,2025-06-05,33,1
1483,Katherine Fuller,Bangalore,Enterprise,2026-04-29,62,0
1484,Julie Stout,Bangalore,Basic,2024-07-11,43,1
1485,Kelly Harrison,Pune,Basic,2024-08-21,49,0
1486,David Gutierrez,Mumbai,Basic,2025-08-02,64,1
1487,Brittany Nunez,Mumbai,Enterprise,2024-10-17,26,0
1488,Christopher Odonnell,Chennai,Basic,2023-06-28,36,1
1489,Kimberly Potter,Bangalore,Basic,2025-01-24,42,0
1490,Jennifer Campbell,Bangalore,Premium,2024-09-04,51,0
1491,Cassandra Burke,Bangalore,Basic,2023-11-27,55,1
1492,David Rogers,Mumbai,Enterprise,2024-02-21,54,1
1493,Tammy Lambert,Pune,Premium,2024-10-13,60,1
1494,Renee Anderson,Chennai,Enterprise,2024-08-19,63,0
1495,James Burnett,Hyderabad,Enterprise,2026-03-22,63,0
1496,Brooke Tucker,Bangalore,Basic,2024-06-07,24,1
1497,Randy Gonzalez,Mumbai,Enterprise,2023-11-19,60,1
1498,Gregory Taylor,Delhi,Premium,2025-02-19,62,0
1499,Ashley Griffith,Delhi,Premium,2024-08-31,63,1
1500,Debra Smith,Chennai,Enterprise,2023-09-17,44,0
1501,Mark Hodges,Delhi,Premium,2025-08-18,62,1
1502,Gina Gonzalez,Mumbai,Premium,2024-11-27,53,0
1503,Tammy Juarez,Bangalore,Premium,2025-11-04,59,0
1504,Dawn Lee,Mumbai,Basic,2025-03-01,53,1
1505,John Peterson,Pune,Enterprise,2025-08-20,22,0
1506,Kristy Morales,Mumbai,Enterprise,2024-07-10,40,1
1507,Brian Thompson,Hyderabad,Premium,2025-08-24,31,0
1508,Jason Walker,Bangalore,Enterprise,2024-08-21,43,1
1509,Brooke Bell,Chennai,Premium,2025-03-30,36,1
1510,Jordan Taylor,Delhi,Enterprise,2024-07-31,37,1
1511,Debbie Wilson,Delhi,Enterprise,2024-02-08,38,1
1512,Luke Martin,Mumbai,Premium,2023-08-05,46,1
1513,Amber Carter,Delhi,Enterprise,2023-10-27,45,1
1514,Mr. Marc Ferguson DVM,Hyderabad,Basic,2026-05-01,57,1
1515,Mark Perkins,Hyderabad,Premium,2026-03-29,59,1
1516,Barry Davis,Hyderabad,Enterprise,2025-10-28,29,1
1517,Stacy Mccall,Chennai,Basic,2025-12-30,58,1
1518,Mr. Kenneth Rogers,Mumbai,Premium,2023-07-09,65,1
1519,Melissa Woods,Hyderabad,Basic,2025-09-18,62,1
1520,Nathaniel Bell,Bangalore,Basic,2023-11-21,56,0
1521,Kelsey Johnson,Mumbai,Premium,2025-05-09,30,0
1522,Emily Baldwin,Bangalore,Premium,2026-04-23,47,1
1523,David Figueroa,Hyderabad,Enterprise,2023-07-03,61,1
1524,Samuel Anderson,Mumbai,Basic,2025-06-23,27,1
1525,David Cobb,Mumbai,Basic,2024-07-09,60,1
1526,Mrs. Sarah Weaver,Pune,Enterprise,2025-08-15,60,1
1527,Dana Carlson,Pune,Basic,2025-10-08,35,0
1528,Tiffany Lewis,Bangalore,Basic,2026-02-01,65,1
1529,Zachary Campos,Mumbai,Enterprise,2026-04-01,59,1
1530,Jessica Schaefer,Chennai,Enterprise,2025-01-26,44,1
1531,Kristin Reed,Hyderabad,Premium,2023-10-15,51,1
1532,Christine Coleman,Mumbai,Basic,2025-11-20,35,0
1533,Robert Chandler,Hyderabad,Basic,2024-01-25,38,1
1534,Terry Williams,Mumbai,Enterprise,2025-10-11,63,1
1535,Haley Howell,Mumbai,Basic,2025-03-13,32,1
1536,Sarah Jackson,Pune,Premium,2026-03-22,65,1
1537,Justin Benjamin,Hyderabad,Basic,2023-08-11,48,1
1538,John Miller,Delhi,Enterprise,2025-07-17,45,1
1539,Barbara Martin,Hyderabad,Enterprise,2023-09-22,57,0
1540,Steven Kennedy,Pune,Basic,2024-02-25,49,1
1541,Danielle Walsh,Delhi,Basic,2026-03-02,54,1
1542,Jessica Robinson,Chennai,Basic,2023-08-18,56,1
1543,Crystal Sullivan,Pune,Enterprise,2025-10-12,24,1
1544,Michael Reed,Bangalore,Premium,2024-11-05,46,1
1545,Maria West,Bangalore,Premium,2025-04-08,31,1
1546,Monica Martinez,Bangalore,Enterprise,2023-07-02,24,1
1547,Margaret Wagner,Hyderabad,Enterprise,2023-05-28,49,0
1548,Tina Evans,Chennai,Enterprise,2024-11-27,28,1
1549,Pamela Meyers,Pune,Enterprise,2024-03-08,55,1
1550,Sarah Tucker,Hyderabad,Premium,2024-04-10,41,1
1551,Ashley Gates,Delhi,Basic,2026-02-05,50,1
1552,Alexandra Day PhD,Hyderabad,Basic,2025-11-26,37,1
1553,Dennis Hurley,Chennai,Enterprise,2025-08-15,31,0
1554,Stephanie Cook,Delhi,Basic,2025-09-24,49,1
1555,Connie Hunt,Delhi,Enterprise,2024-11-22,45,1
1556,Heather Watkins,Hyderabad,Enterprise,2023-06-22,45,0
1557,Aaron Benson,Mumbai,Premium,2024-03-16,57,1
1558,Joseph Mack,Mumbai,Basic,2025-10-10,32,0
1559,George Evans,Hyderabad,Premium,2023-10-12,40,1
1560,Preston Adams,Bangalore,Enterprise,2025-02-01,32,0
1561,Harold Graham,Mumbai,Basic,2025-03-12,21,1
1562,Jimmy Boyle,Delhi,Premium,2024-08-23,52,1
1563,Anne Douglas,Pune,Basic,2023-08-22,59,1
1564,Sarah Griffith,Mumbai,Basic,2025-07-26,58,1
1565,Angela Griffin,Hyderabad,Premium,2026-01-18,49,0
1566,Kimberly Browning,Pune,Enterprise,2024-05-01,21,1
1567,Maria Thompson,Pune,Premium,2025-04-09,60,1
1568,Dr. Jordan Watson,Delhi,Basic,2024-12-23,30,0
1569,Kevin Taylor,Chennai,Premium,2026-03-09,23,1
1570,Andrew Campos,Delhi,Enterprise,2024-01-26,57,1
1571,Jessica Wood,Bangalore,Basic,2025-07-02,24,0
1572,Angela Olson,Hyderabad,Basic,2024-01-14,31,1
1573,Thomas Moore,Pune,Enterprise,2023-10-24,65,1
1574,Rebecca Carr,Hyderabad,Enterprise,2026-02-24,58,1
1575,Shane Jackson,Delhi,Basic,2024-08-20,40,1
1576,Pamela Valenzuela,Bangalore,Premium,2025-09-27,25,1
1577,Brandy Cowan,Pune,Basic,2023-06-06,39,1
1578,Carrie Beasley,Mumbai,Basic,2024-03-05,65,1
1579,Jacob Mclean,Bangalore,Enterprise,2026-01-04,47,1
1580,Mrs. Connie Cowan,Chennai,Basic,2025-04-06,60,0
1581,Margaret Jacobs,Delhi,Enterprise,2025-07-27,61,0
1582,Mary Medina,Hyderabad,Enterprise,2026-03-14,65,1
1583,Jason Mendoza,Hyderabad,Enterprise,2025-03-14,41,1
1584,Jennifer Black,Pune,Enterprise,2024-06-24,60,1
1585,Jeffrey Morton,Mumbai,Enterprise,2026-01-02,57,1
1586,Kathryn Wilcox,Pune,Enterprise,2024-10-05,61,1
1587,Morgan Bryant,Hyderabad,Basic,2024-11-27,60,1
1588,Angela Hill,Chennai,Premium,2024-10-24,33,0
1589,Robert Dunn,Delhi,Basic,2023-05-08,50,0
1590,James Mathews,Chennai,Basic,2023-08-28,60,1
1591,Melanie Hall,Hyderabad,Basic,2024-07-31,42,1
1592,Charlene Stuart,Pune,Enterprise,2025-05-11,34,0
1593,Nancy Reilly,Chennai,Basic,2025-07-13,65,1
1594,David Mcmillan,Bangalore,Basic,2025-07-14,40,1
1595,Brian Griffin,Pune,Enterprise,2023-08-06,41,0
1596,Deborah Ford,Delhi,Enterprise,2025-09-26,42,1
1597,Bonnie Stewart,Hyderabad,Enterprise,2024-12-23,57,0
1598,Antonio Decker,Mumbai,Basic,2023-12-01,42,1
1599,Alexis Marquez,Chennai,Premium,2024-12-22,51,0
1600,Amanda Robinson,Chennai,Basic,2024-01-20,51,1
1601,Debbie Kennedy,Chennai,Premium,2024-11-03,55,1
1602,Sharon Johnson,Hyderabad,Premium,2024-09-08,24,1
1603,Michael Cooper,Pune,Enterprise,2025-08-25,64,1
1604,Brandi Morgan,Pune,Enterprise,2025-04-17,22,1
1605,Gregory Johnson,Pune,Enterprise,2024-07-20,42,1
1606,Valerie Mcintosh,Delhi,Basic,2024-12-13,38,0
1607,Evelyn Glenn,Bangalore,Premium,2024-03-31,61,1
1608,Natalie Shannon,Pune,Enterprise,2025-08-02,45,1
1609,Kimberly Michael,Pune,Basic,2025-08-30,40,1
1610,Natasha Montgomery,Chennai,Basic,2024-11-07,38,1
1611,Amanda Thompson,Delhi,Premium,2024-02-28,36,1
1612,Erin Weber,Hyderabad,Premium,2025-06-14,34,1
1613,Kayla Smith,Mumbai,Basic,2024-12-03,44,0
1614,Brett Proctor,Mumbai,Basic,2025-07-29,49,0
1615,Connie Drake,Hyderabad,Enterprise,2025-05-29,30,1
1616,Matthew Rodriguez,Bangalore,Premium,2024-10-09,54,1
1617,Maria Reid,Bangalore,Basic,2024-03-23,27,1
1618,Kurt Newton,Mumbai,Enterprise,2025-01-02,23,1
1619,Walter Russell,Hyderabad,Enterprise,2024-09-10,54,0
1620,Joan Harding,Delhi,Premium,2023-06-17,23,0
1621,Melissa Montgomery,Bangalore,Premium,2024-07-24,23,0
1622,Jeffrey King,Pune,Enterprise,2023-09-02,40,0
1623,Cynthia White,Pune,Premium,2023-08-26,61,1
1624,Jacob Oneill,Bangalore,Basic,2023-09-23,33,1
1625,Gregory Stone,Bangalore,Enterprise,2025-02-19,41,1
1626,Vanessa Ball,Chennai,Basic,2025-02-04,38,1
1627,Darrell Roberts,Mumbai,Premium,2025-08-13,28,0
1628,Timothy Young,Pune,Enterprise,2024-10-29,53,0
1629,Theresa Petersen,Mumbai,Enterprise,2024-09-13,43,1
1630,Tammy Bowman,Bangalore,Basic,2025-03-25,39,1
1631,David Cross,Mumbai,Basic,2025-01-21,40,1
1632,Elizabeth Smith,Pune,Premium,2024-04-23,24,1
1633,Daniel Walker,Delhi,Premium,2025-03-12,64,0
1634,Steven Martin,Delhi,Premium,2025-01-09,24,0
1635,Timothy Perry Jr.,Hyderabad,Premium,2024-10-11,32,1
1636,Jerry Stafford,Pune,Premium,2025-09-29,40,1
1637,Stephanie Murphy,Mumbai,Enterprise,2023-05-23,63,0
1638,Mark Wong,Hyderabad,Enterprise,2025-09-05,29,0
1639,Chad Benton,Chennai,Premium,2025-04-28,27,1
1640,Jennifer Weber,Bangalore,Enterprise,2023-12-27,62,1
1641,John Boyd,Hyderabad,Basic,2024-04-14,35,1
1642,Anthony Leon,Pune,Premium,2025-05-26,44,1
1643,Bryan Gonzalez,Mumbai,Enterprise,2023-10-20,63,1
1644,Andrew Villanueva,Bangalore,Premium,2023-06-24,52,0
1645,Eric Livingston,Delhi,Premium,2024-06-05,28,1
1646,Steven Guzman,Hyderabad,Premium,2025-10-15,31,1
1647,Daniel Johnson,Bangalore,Enterprise,2026-01-23,57,1
1648,Kevin Trujillo,Pune,Basic,2024-12-11,46,0
1649,Paul Gay,Bangalore,Enterprise,2023-09-18,62,0
1650,Dr. Emily Roy,Bangalore,Enterprise,2026-02-17,50,1
1651,Mr. Benjamin Owens,Pune,Premium,2023-10-17,36,1
1652,Michelle Mason,Pune,Basic,2024-03-05,51,1
1653,Jeremy Arnold,Delhi,Premium,2025-05-09,34,1
1654,Lisa Rodriguez,Hyderabad,Enterprise,2025-01-18,42,1
1655,Laura Li,Mumbai,Enterprise,2025-12-03,63,0
1656,Eric Alvarez,Chennai,Enterprise,2025-04-19,57,1
1657,Kendra Mills,Delhi,Enterprise,2024-09-25,59,1
1658,Peter Hanson,Bangalore,Enterprise,2025-08-12,27,1
1659,David Johnson,Mumbai,Premium,2025-08-09,46,0
1660,Joshua Ramos,Pune,Basic,2025-12-03,64,1
1661,Candice Cherry,Bangalore,Premium,2024-10-30,62,0
1662,Stephen Mcdonald,Delhi,Basic,2025-09-30,29,0
1663,Mr. Ernest James,Mumbai,Enterprise,2026-01-06,30,1
1664,Jordan Frey,Pune,Premium,2023-06-29,45,1
1665,Ashley Parker,Mumbai,Basic,2025-01-01,64,1
1666,David Bryant,Bangalore,Enterprise,2024-10-14,64,1
1667,Christina Sanchez,Hyderabad,Enterprise,2024-01-22,43,0
1668,Andrea Thomas,Pune,Basic,2023-11-26,60,1
1669,Duane Lopez,Mumbai,Premium,2025-03-02,24,1
1670,Christina Wright,Pune,Basic,2025-09-26,21,1
1671,Kristy Stokes,Delhi,Premium,2023-11-06,22,1
1672,Donald Peterson,Hyderabad,Enterprise,2026-03-13,58,1
1673,Meredith Davis,Chennai,Premium,2024-11-10,45,1
1674,Scott Burton,Hyderabad,Premium,2023-12-16,55,1
1675,Rebecca Henson,Chennai,Basic,2023-05-22,51,1
1676,Cindy Cobb,Mumbai,Enterprise,2024-06-28,45,1
1677,Holly Taylor,Hyderabad,Basic,2025-01-15,39,1
1678,Carmen Smith,Mumbai,Basic,2025-12-04,25,0
1679,Michael Wood,Mumbai,Enterprise,2025-11-28,52,1
1680,Amy Fields,Mumbai,Basic,2026-03-15,29,1
1681,Phyllis Dillon,Hyderabad,Enterprise,2023-07-22,59,1
1682,Gregory Smith,Pune,Basic,2023-11-15,50,1
1683,Kenneth Walters,Pune,Premium,2024-05-07,45,1
1684,Daniel Green,Mumbai,Basic,2024-11-03,48,0
1685,Bradley Cortez,Pune,Premium,2025-02-12,36,1
1686,Erin Jones,Hyderabad,Enterprise,2023-07-26,57,1
1687,Teresa Wallace,Delhi,Basic,2024-12-30,57,1
1688,Larry Carlson,Chennai,Premium,2025-04-08,28,1
1689,Emma Campbell,Chennai,Basic,2024-02-23,30,1
1690,Stephanie Garcia,Hyderabad,Enterprise,2025-04-09,26,0
1691,Alicia Hurley,Mumbai,Premium,2023-07-12,61,0
1692,Jody Barber,Chennai,Enterprise,2025-04-08,55,1
1693,Robert Williams,Pune,Basic,2025-03-21,42,0
1694,Morgan Rice,Hyderabad,Premium,2025-09-24,53,1
1695,Paul Farmer,Pune,Enterprise,2024-04-10,42,1
1696,Margaret Smith,Bangalore,Premium,2024-07-24,39,1
1697,Sandra Johnson,Delhi,Enterprise,2025-06-29,59,1
1698,Taylor Blankenship,Chennai,Enterprise,2025-01-21,37,0
1699,Madison Calderon,Chennai,Premium,2024-01-17,58,1
1700,Cathy Armstrong,Pune,Basic,2024-11-01,63,1
1701,Troy Zimmerman,Chennai,Enterprise,2025-07-28,22,1
1702,Chad Robinson,Hyderabad,Basic,2025-07-09,29,0
1703,Alexis Williams,Bangalore,Premium,2024-05-22,29,1
1704,Katherine Norman,Bangalore,Premium,2025-04-28,21,0
1705,Scott Sparks,Pune,Basic,2025-09-30,58,1
1706,Sara Valencia,Chennai,Premium,2023-09-05,44,1
1707,Phillip Allen,Bangalore,Enterprise,2025-10-05,36,1
1708,Mark Weaver,Mumbai,Enterprise,2025-09-30,23,1
1709,Jared Greene DDS,Delhi,Basic,2024-08-30,59,1
1710,John English,Hyderabad,Premium,2025-08-07,45,1
1711,Mr. Michael Lee,Chennai,Premium,2024-02-06,61,1
1712,Deborah Spencer,Mumbai,Enterprise,2024-06-28,43,0
1713,Joanne Nguyen,Chennai,Premium,2024-10-15,28,0
1714,Charlotte Jarvis,Mumbai,Premium,2023-06-20,46,1
1715,James Fitzgerald,Bangalore,Premium,2024-06-08,55,1
1716,Katie Mckee,Hyderabad,Enterprise,2024-02-04,45,1
1717,Jeremy Sanford,Bangalore,Basic,2023-05-29,54,1
1718,Samuel Hendricks,Delhi,Premium,2026-01-27,49,1
1719,Elizabeth Nelson,Chennai,Premium,2025-06-13,54,0
1720,Robert Ramirez,Delhi,Enterprise,2024-11-28,61,1
1721,Rebecca Bartlett,Hyderabad,Enterprise,2023-08-12,62,1
1722,Paul Roberts,Bangalore,Premium,2024-04-15,38,0
1723,Patrick Walsh,Bangalore,Enterprise,2025-05-31,58,1
1724,Debra Barry,Hyderabad,Enterprise,2026-03-20,36,1
1725,Andrew Mills,Pune,Premium,2026-04-10,64,1
1726,Todd Reynolds,Bangalore,Enterprise,2024-09-26,21,0
1727,Jason Brooks,Delhi,Basic,2024-10-30,47,0
1728,Bethany Glass,Pune,Basic,2024-05-17,64,1
1729,John Harris,Bangalore,Basic,2024-12-20,39,1
1730,Cristian Hurst,Mumbai,Basic,2024-11-25,22,0
1731,Glenn Wilson,Delhi,Enterprise,2026-03-31,63,1
1732,Mrs. Jennifer Moore,Pune,Enterprise,2025-05-04,28,0
1733,Joseph Frank,Delhi,Enterprise,2023-08-14,29,1
1734,Justin Garcia,Chennai,Enterprise,2024-04-29,57,1
1735,Cindy Mcbride,Delhi,Enterprise,2023-08-04,32,1
1736,Joseph Duran,Bangalore,Premium,2026-02-25,63,0
1737,Robert Davidson,Chennai,Premium,2026-03-26,38,1
1738,Donald Medina,Chennai,Enterprise,2023-11-04,41,1
1739,Amanda Thornton,Mumbai,Basic,2026-04-21,38,0
1740,Vanessa Francis,Hyderabad,Premium,2023-11-10,42,0
1741,Kristen Newman,Bangalore,Premium,2025-11-24,32,1
